alt,src,price,target,store,clothesType,clothesColor
"CAMISETA MC SCMRP PRINT, H&O TRYBU, ARENA COMBINADO, 89% POLIESTER 9% VISCOSA 2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h8c/h3e/11446755229726/16756803-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,arena
"BLUSA MC ENCARRUJADA UNICOLOR, H&O TRYBU, ARENA, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/hbd/h48/11442572984350/16756306-0_product_300Wx450H,"$27,99",mujer,De Prati,blusa,arena
"BLUSA TIRAS DENIM, H&O TRYBU, AZUL OSCURO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hc4/ha4/11442630885406/16758347-0_product_300Wx450H,"$29,99",mujer,De Prati,blusa,azul oscuro
"BLUSA MC UNICOLOR, H&O TRYBU, BLANCO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h66/hf3/11446758637598/16758623-0_product_300Wx450H,"$35,99",mujer,De Prati,blusa,blanco
"BLUSA TIRAS DENIM, H&O TRYBU, AZUL COMBINADO, 60%VISCOSA 36%POLIÉSTER 4%ELASTANO",https://images.deprati.com.ec/sys-master/images/h22/hf7/11441731469342/16757206-0_product_300Wx450H,"$19,99",mujer,De Prati,blusa,azul
"SHORT PAPERBAG C LAZO, H&O TRYBU, AZUL, 80%POLIESTER 17%RAYON 3%ELASTANO",https://images.deprati.com.ec/sys-master/images/hbc/h77/11441672945694/16756846-0_product_300Wx450H,"$28,78",mujer,De Prati,short,azul
"SWEATER C CAPUCHA, H&O TRYBU, CELESTE, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/h01/hf3/11441707778078/16755822-0_product_300Wx450H,"$29,99",mujer,De Prati,sueter,celeste
"BUZO ACANALADO UNICOLOR, H&O TRYBU, CELESTE, 65% POLIESTER 35% ALGODÓN",https://images.deprati.com.ec/sys-master/images/h22/h9f/11441714757662/16755827-0_product_300Wx450H,"$27,99",mujer,De Prati,buzo,celeste
"SHORT UNICOLOR, H&O TRYBU, CRUDO, 100% rayón",https://images.deprati.com.ec/sys-master/images/hc1/hf9/11442590515230/16756709-0_product_300Wx450H,"$12,00",mujer,De Prati,short,crudo
"CAMISETA TIRAS PRINT, H&O TRYBU, AZUL COMBINADO, 95% NYLON 5% ELASTANO",https://images.deprati.com.ec/sys-master/images/h44/h23/11441717772318/16756030-0_product_300Wx450H,"$13,99",mujer,De Prati,camiseta,azul
"CAMISETA TIRAS, H&O TRYBU, AZUL, 82% poliéster, 18% viscosa",https://images.deprati.com.ec/sys-master/images/h15/h24/11441738481694/16757243-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,azul
"CAMISETA SISA SMCRP UNICOLOR, H&O TRYBU, AZUL, 97% POLIESTER 3% ELASTANO",https://images.deprati.com.ec/sys-master/images/hd2/h65/11441679728670/16756861-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,azul
"CAMISETA C CORTE UNICOLOR, H&O TRYBU, ARENA, 96% POLIESTER 4% ELASTANO",https://images.deprati.com.ec/sys-master/images/h25/hdf/11441692737566/16757126-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,arena
"JEAN SKINNY C ROTOS , H&O TRYBU, AZUL OSCURO, 98% algodón 2% elastano",https://images.deprati.com.ec/sys-master/images/h72/h68/11441371578398/16711267-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul oscuro
"BLUSA C VUELOS UNICOLOR, H&O TRYBU, AZUL MEDIO, 50% POLIESTER 50%VISCOSA",https://images.deprati.com.ec/sys-master/images/h17/h17/11432113045534/16758524-0_product_300Wx450H,"$29,99",mujer,De Prati,blusa,azul medio
"CAMISETA TEJIDA SISA C ALTO, H&O TRYBU, ARENA, 100% algodón",https://images.deprati.com.ec/sys-master/images/hb6/h6a/11430431424542/16755818-0_product_300Wx450H,"$23,99",mujer,De Prati,camiseta,arena
"VESTIDO CORTO UNICOLOR, H&O TRYBU, CRUDO, 100% rayón",https://images.deprati.com.ec/sys-master/images/he5/hc5/11416391254046/16772779-0_product_300Wx450H,"$29,99",mujer,De Prati,vestido,crudo
"SHORT PATCHWORK, H&O TRYBU, AZUL MEDIO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h42/had/11416383881246/16767269-0_product_300Wx450H,"$23,99",mujer,De Prati,short,azul medio
"BLUSA C APLIQUE, H&O TRYBU, ARENA, 52% ALGODON - 48% POLIESTER",https://images.deprati.com.ec/sys-master/images/h2d/h19/11416364744734/16758515-0_product_300Wx450H,"$29,99",mujer,De Prati,blusa,arena
"SHORT TEXTURA C LAZO UNICOLOR, H&O TRYBU, BLANCO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h53/h09/11416330928158/16756682-0_product_300Wx450H,"$19,20",mujer,De Prati,short,blanco
"CAMISETA HALTER C ABERTURA, H&O TRYBU, CELESTE, 97% POLIESTER 3% ELASTANO",https://images.deprati.com.ec/sys-master/images/he1/hec/11416358617118/16758509-0_product_300Wx450H,"$19,99",mujer,De Prati,camiseta,celeste
"CAMISETA SISA UNICOLOR, H&O TRYBU, ARENA, 59% POLIESTER 32% ALGODON 9% ELASTANO",https://images.deprati.com.ec/sys-master/images/h1e/h28/11416348983326/16758491-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,arena
"CAMISETA MC SCMRP UNICOLOR, H&O TRYBU, AZUL, 89% POLIESTER 9% VISCOSA 2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h14/h53/11416339316766/16756721-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,azul
"CAMISETA MC RAYAS, H&O, CELESTE COMBINADO, 65% Poliester  35% Algodón",https://images.deprati.com.ec/sys-master/images/h68/h05/11412224475166/16740656-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,celeste
"CAMISETA MC PRINT, H&O, CELESTE COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h2b/hed/11414340173854/16722264-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,celeste
"BLUSA MC CON DETALLES FRONTALES, H&O, BLANCO, 100% rayon",https://images.deprati.com.ec/sys-master/images/h6f/h0e/11412326809630/16773510-0_product_300Wx450H,"$23,99",mujer,De Prati,blusa,blanco
"CARDIGAN UNICOLOR, H&O, ARENA, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/ha9/h06/11412274085918/16746148-0_product_300Wx450H,"$29,99",mujer,De Prati,cardigan,arena
"CARDIGAN C BOTONES UNICOLOR, H&O, CELESTE, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/hb9/h6f/11412110737438/16731196-0_product_300Wx450H,"$29,99",mujer,De Prati,cardigan,celeste
"SWEATER UNICOLOR, H&O, CELESTE, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/hcf/h73/11412107264030/16731193-0_product_300Wx450H,"$29,99",mujer,De Prati,sueter,celeste
"SHORT C CITNTURON UNICOLOR , H&O TRYBU, BEIGE, 100% algodón",https://images.deprati.com.ec/sys-master/images/hcb/h1e/11400303116318/16711316-0_product_300Wx450H,"$23,99",mujer,De Prati,short,beige
"BLUSA M34 PRINT CON NIDO DE ABEJA, H&O, CELESTE COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/hf2/hb6/11404559908894/16772178-0_product_300Wx450H,"$27,99",mujer,De Prati,blusa,celeste
"BLUSA MC PRINT, H&O, CELESTE COMBINADO, 100% rayón",https://images.deprati.com.ec/sys-master/images/h85/h78/11403498881054/16719477-0_product_300Wx450H,"$23,99",mujer,De Prati,blusa,celeste
"BLUSA TIRAS UNICOLOR, H&O, BEIGE, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h4e/h31/11401117270046/16719502-0_product_300Wx450H,"$10,00",mujer,De Prati,blusa,beige
"BLUSA MC UNICOLOR, H&O, AZUL, 68% VISCOSA 29% POLIESTER 3% ELÁSTANO",https://images.deprati.com.ec/sys-master/images/h5e/h06/11408121921566/16745775-0_product_300Wx450H,"$23,99",mujer,De Prati,blusa,azul
"BLUSA ML CRUZADA PRINT, H&O, CELESTE COMBINADO, 90% polyester 10% elastano",https://images.deprati.com.ec/sys-master/images/h66/h80/11397228757022/16722378-0_product_300Wx450H,"$27,99",mujer,De Prati,blusa,celeste
"ENTERIZO CORTO DENIM , H&O TRYBU, ARENA, 100% rayón",https://images.deprati.com.ec/sys-master/images/h1c/hc6/11401607675934/16710792-0_product_300Wx450H,"$39,98",mujer,De Prati,enterizo,arena
"BLUSA ML CON AMARRE FRONTAL, H&O, CRUDO COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h66/h3f/11396044783646/16742995-0_product_300Wx450H,"$27,99",mujer,De Prati,blusa,crudo
"JEAN JOGGER  , H&O TRYBU, BLANCO, 98% algodón 2% elastano",https://images.deprati.com.ec/sys-master/images/h7d/h05/11383342530590/16712677-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,blanco
"CAMISERO Ml PRINT, H&O, CRUDO COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/hb4/h30/11384423350302/16718672-0_product_300Wx450H,"$29,99",mujer,De Prati,camisero,crudo
"VESTIDO ML DENIM C CINTURON, H&O, AZUL MEDIO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h14/hfe/11385353306142/16723578-0_product_300Wx450H,"$35,99",mujer,De Prati,vestido,azul medio
"BLUSA DOTS SMCRP , H&O TRYBU, CELESTE COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h09/h64/11373582614558/16710742-0_product_300Wx450H,"$29,99",mujer,De Prati,blusa,celeste
"JEAN CARGO, H&O, AZUL CLARO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hd4/hc7/11376784310302/16731036-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul claro
"JOGGER CARGO PRINT , H&O TRYBU, CRUDO COMBINADO, 98% ALGODON 2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h18/he4/11363671244830/16711000-0_product_300Wx450H,"$31,99",mujer,De Prati,joggers,crudo
"CHAQUETA DENIM, H&O, AZUL CLARO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h7f/h5b/11397247205406/16730480-0_product_300Wx450H,"$45,99",mujer,De Prati,chaqueta,azul claro
"JEAN SKINNY UNICOLOR , H&O TRYBU, AZUL OSCURO, 98% algodón 2% elastano",https://images.deprati.com.ec/sys-master/images/h0b/h73/11367885439006/16711370-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul oscuro
"CHAQUETA DENIM UNICOLOR, H&O, CRUDO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h15/h56/11366722175006/16723503-0_product_300Wx450H,"$45,99",mujer,De Prati,chaqueta,crudo
"CHAQUETA DENIM, H&O, AZUL OSCURO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h60/hf5/11403615109150/16730470-0_product_300Wx450H,"$45,99",mujer,De Prati,chaqueta,azul oscuro
"SHORT DENIM CON CINTURON, H&O, AZUL OSCURO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h39/hf8/11366676791326/16723439-0_product_300Wx450H,"$23,99",mujer,De Prati,short,azul oscuro
"JEAN PATCH WORK, H&O, AZUL CLARO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hbd/h3e/11374511915038/16723582-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul claro
"JEAN MOM C BORDADO FLORES , H&O TRYBU, AZUL HIELO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h6c/h2a/11376358588446/16710292-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul
"JEAN PATCHWORK RECTO , H&O TRYBU, AZUL MEDIO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h30/hd7/11361297825822/16710669-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul medio
"JEAN PATCHWORK RECTO , H&O TRYBU, AZUL MEDIO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h9d/he0/11361293369374/16710529-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul medio
"VESTIDO DENIM PRINT , H&O TRYBU, AZUL COMBINADO, 98% algodón 2% elastano",https://images.deprati.com.ec/sys-master/images/hd5/h3a/11376340992030/16709718-0_product_300Wx450H,"$39,98",mujer,De Prati,vestido,azul
"CAMISETA ML C NUDO , H&O TRYBU, ARENA, 96% POLIESTER 4% ELASTANO",https://images.deprati.com.ec/sys-master/images/hfd/h9f/11346516803614/16711318-0_product_300Wx450H,"$19,99",mujer,De Prati,camiseta,arena
"CHALECO PRINT FLORES DENIM , H&O TRYBU, AZUL COMBINADO, 98% algodón 2% elastano, Size S",https://images.deprati.com.ec/sys-master/images/h0e/h38/11322645381150/16711208-0_product_300Wx450H,"$27,99",mujer,De Prati,chaleco,azul
"JEGGING PRINT FLORES , H&O TRYBU, AZUL COMBINADO, 81% ALGODÓN 17% POLIESTER 2% ELASTANO, Size 7",https://images.deprati.com.ec/sys-master/images/hbb/h3f/11322653245470/16711248-0_product_300Wx450H,"$28,78",mujer,De Prati,jegging,azul
"CAMISETA SISA C 4 BOTONES , H&O TRYBU, CELESTE, 87% POLIESTER 13%ELASTANO, Size S",https://images.deprati.com.ec/sys-master/images/h2e/h9e/11322623721502/16710794-0_product_300Wx450H,"$15,99",mujer,De Prati,camiseta,celeste
"CAMISERO MC RAYAS , H&O TRYBU, CRUDO COMBINADO, 100% rayón",https://images.deprati.com.ec/sys-master/images/h23/h72/11383254450206/16710918-0_product_300Wx450H,"$23,99",mujer,De Prati,camisero,crudo
"BUZO C  COUTOUT UNICOLOR , H&O TRYBU, ARENA, 100% VISCOSA, Size XL",https://images.deprati.com.ec/sys-master/images/h7e/h21/11322617036830/16710479-0_product_300Wx450H,"$29,99",mujer,De Prati,buzo,arena
"SWEATER RAYAS PSICODELICAS , H&O TRYBU, CELESTE COMBINADO, 100% ACRILICO, Size S",https://images.deprati.com.ec/sys-master/images/h48/h33/11322608549918/16710384-0_product_300Wx450H,"$29,99",mujer,De Prati,sueter,celeste
"JEAN PATCHWORK C DESGASTE , H&O TRYBU, AZUL HIELO, 98% algodón 2% elastano",https://images.deprati.com.ec/sys-master/images/h89/h3d/11400308523038/16711389-0_product_300Wx450H,"$31,99",mujer,De Prati,jean,azul
"JEAN MODA SKINNY UNICOLOR, H&O TRYBU, AZUL CLARO, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/he9/hc1/11465375809566/16757131-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul claro
"JEAN MODA SLIM CON LAVADOS, H&O TRYBU, NEGRO, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h63/h0b/11465369518110/16757038-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,negro
"JOGGER DENIM CON LAVADOS, H&O TRYBU, AZUL CLARO, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/hcf/h28/11462563594270/16757224-0_product_300Wx450H,"$31,99",hombre,De Prati,joggers,azul claro
"CAMISETA CR ESTAMPADO Y BORDADO     , H&O, NEGRO, 50% ALGODÓN 50% POLIESTER",https://images.deprati.com.ec/sys-master/images/hf0/hb6/11441813127198/16765444-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,negro
"CAMISA ML SLIM FIT CUADROS     , H&O, ROJO COMBINADO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hac/h92/11442069962782/16765891-0_product_300Wx450H,"$36,99",hombre,De Prati,camisa,rojo
"JEAN SLIM UNICOLOR, H&O TRYBU, AZUL PIEDRA, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h71/h07/11438893563934/16756987-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul
"JEAN MODA SKINNY CON ROTOS LEVES Y LAV, H&O TRYBU, AZUL OSCURO, 78% ALGODÓN 20% POLIESTER 2% ELAST",https://images.deprati.com.ec/sys-master/images/h5e/hef/11428270637086/16757370-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul oscuro
"JEAN MODA SLIM CON ROTOS Y LAVADOS, H&O TRYBU, AZUL MEDIO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h98/hde/11428275617822/16757471-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul medio
"JEAN MODA SLIM CON ROTOS Y LAVADOS, H&O TRYBU, NEGRO, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h97/h2f/11428260118558/16757301-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,negro
"JEAN SLIM URBAN UNICOLOR, H&O TRYBU, NEGRO, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h5a/hbe/11381092515870/16757089-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,negro
"CAMISETA MC CR ESTAMPADA CON REALCE, H&O TRYBU, ROJO, 100% ALGODÓN ORGÁNICO",https://images.deprati.com.ec/sys-master/images/h49/hd7/11378527862814/16692691-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,rojo
"SWEATER TEJIDO CON RAYAS, H&O TRYBU, BLANCO COMBINADO, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/h2e/h3b/11379561398302/16756022-0_product_300Wx450H,"$36,99",hombre,De Prati,sueter,blanco
"SWEATER TEJIDO CON CAPUCHA UNICOLOR, H&O TRYBU, NEGRO, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/hb8/h02/11397031067678/16756087-0_product_300Wx450H,"$36,99",hombre,De Prati,sueter,negro
"JEAN MODA SKINNY FIT CON ROTOS, H&O TRYBU, AZUL OSCURO, 78% ALGODÓN 20% POLIESTER 2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h5b/h5f/11385847349278/16704160-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul oscuro
"JEAN MODA SLIM CON LAVADOS, H&O TRYBU, AZUL CLARO, 98% ALGODON 2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h42/h99/11428250320926/16756950-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul claro
"JEAN MODA REGULAR CON ROTOS Y LAVADOS, H&O TRYBU, AZUL CLARO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h61/h44/11438912438302/16757179-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul claro
"JEAN MODA SKINNY FIT CON LAVADO, H&O TRYBU, AZUL OSCURO, 78% ALGODÓN 20% POLIESTER 2% ELASTANO",https://images.deprati.com.ec/sys-master/images/ha4/h0f/11385725681694/16704154-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul oscuro
"CAMISETA MODA OVERSIZE EST POSTERIOR, H&O TRYBU, AZUL PIEDRA, 100% algodón",https://images.deprati.com.ec/sys-master/images/h99/hd6/11378572918814/16700599-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,azul
"CAMISETA POLO MODA VIVOS EN HOMBROS, H&O TRYBU, NEGRO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hc0/ha8/11378649038878/16700633-0_product_300Wx450H,"$24,99",hombre,De Prati,camiseta,negro
"CAMISETA MANGA RANGLAN CORTE HOMBROS, H&O TRYBU, NEGRO COMBINADO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hf8/h2e/11378614206494/16700566-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,negro
"SWEATER TEJIDO CON EFECTO REALCE, H&O TRYBU, VERDE, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/h26/h9e/11343175057438/16756065-0_product_300Wx450H,"$36,99",hombre,De Prati,sueter,verde
"SWEATER TEJIDO CON DESGASTE DELANTERO, H&O TRYBU, AZUL COMBINADO, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/h7f/h1d/11339673174046/16755982-0_product_300Wx450H,"$36,99",hombre,De Prati,sueter,azul
"SWEATER TEJIDO CON MINIPRINT, H&O TRYBU, AZUL COMBINADO, 100% ACRILICO",https://images.deprati.com.ec/sys-master/images/had/hbc/11339667210270/16755845-0_product_300Wx450H,"$36,99",hombre,De Prati,sueter,azul
"CAMISA MC RAYAS VERTICALES, H&O TRYBU, BLANCO COMBINADO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hd3/h11/11336198258718/16693016-0_product_300Wx450H,"$29,99",hombre,De Prati,camisa,blanco
"CATNAV JOGGER FLEECE UNICOLOR, H&O TRYBU, CRUDO, 100% algodón",https://images.deprati.com.ec/sys-master/images/hb9/h3f/11378744033310/16764900-0_product_300Wx450H,"$27,19",hombre,De Prati,joggers,crudo
"BERMUDA ECO 5BOLSILLOS CON GUARDAPOLVO 48CMS                       , H&O, NEGRO COMBINADO, 100% AL",https://images.deprati.com.ec/sys-master/images/h71/h0a/11364802068510/16693451-0_product_300Wx450H,"$18,50",hombre,De Prati,bermuda,negro
"JEAN MODA CON ROTOS SKINNY FIT, H&O TRYBU, AZUL MEDIO, 98% algodón 2% Spandex",https://images.deprati.com.ec/sys-master/images/h30/h47/11385575079966/16693599-0_product_300Wx450H,"$31,99",hombre,De Prati,jean,azul medio
"BERMUDA GABARDINA ESTILO CHINO CORTA                                         , H&O, ARENA, 97% ALG",https://images.deprati.com.ec/sys-master/images/h55/h59/11363865886750/16708959-0_product_300Wx450H,"$18,50",hombre,De Prati,bermuda,arena
"CATNAV BOMBER MODA DUOCOLOR CON BORDADOS, H&O TRYBU, CELESTE COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/h52/hf4/11347224854558/16699056-0_product_300Wx450H,"$59,99",hombre,De Prati,chaqueta,celeste
"CAMISETA SISA RAYAS ESTAMPADA, H&O TRYBU, ROJO COMBINADO, 100% Poliéster",https://images.deprati.com.ec/sys-master/images/he5/ha8/11347134578718/16696425-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,rojo
"CATNAV PANTALON SLIM DE GAB CON TEXTURA, H&O TRYBU, NEGRO, 98% ALGODÓN  2% ELASTANO",https://images.deprati.com.ec/sys-master/images/h02/h0e/11386075873310/16730095-0_product_300Wx450H,"$29,59",hombre,De Prati,pantalon,negro
"CAMISETA MC CR ESTAMPADA C MALLA, H&O TRYBU, CELESTE, 65% Poliester  35% Algodón",https://images.deprati.com.ec/sys-master/images/h46/h16/11336101560350/16692680-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,celeste
"CATNAV CAMISA ML CUADROS, H&O TRYBU, NEGRO COMBINADO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h8d/h92/11347160465438/16696759-0_product_300Wx450H,"$36,99",hombre,De Prati,camisa,negro
"CATNAV CHOMPA CC MANGAS CONTRASTE, H&O TRYBU, ROJO COMBINADO, 50% ALGODÓN 50% POLIESTER",https://images.deprati.com.ec/sys-master/images/h36/hfd/11347274170398/16700309-0_product_300Wx450H,"$39,98",hombre,De Prati,chompa,rojo
"CATNAV PANTALON CARGO CON TEXTURA, H&O TRYBU, NEGRO, 65% Poliester  35% Algodón",https://images.deprati.com.ec/sys-master/images/h11/hda/11347164987422/16696824-0_product_300Wx450H,"$29,59",hombre,De Prati,pantalon,negro
"CAMISETA MC CR ESTAMPADA, H&O TRYBU, BLANCO COMBINADO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h26/h28/11347140739102/16696446-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,blanco
"CAMISETA MC CR CUADROS ESTAMPADA, H&O TRYBU, NEGRO COMBINADO, 100% algodón",https://images.deprati.com.ec/sys-master/images/h54/hfd/11347143032862/16696464-0_product_300Wx450H,"$19,99",hombre,De Prati,camiseta,negro
"CATNAV PANTALON SLIM DE GABARDINA CUADROS, H&O TRYBU, NEGRO COMBINADO, 71% POLIESTER 21% ALGODÓN 8",https://images.deprati.com.ec/sys-master/images/ha1/hde/11347185565726/16698074-0_product_300Wx450H,"$29,59",hombre,De Prati,pantalon,negro
